173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,114,86,91,86,69,70
173,115,111,86,89,86,69,69
172,115,112,86,88,84,69,68
173,115,112,86,90,85,69,69
172,115,112,86,88,85,69,69
172,114,109,85,89,84,68,66
145,97,95,72,76,71,58,57
153,102,100,76,79,76,61,61
155,103,100,77,80,75,61,61
156,103,100,77,83,75,61,64
156,104,102,78,82,76,62,62
156,104,101,78,84,76,62,62
155,103,102,77,81,76,62,62
156,104,102,78,82,77,62,62
157,104,101,78,81,76,61,61
158,104,101,78,83,76,62,62
158,105,102,78,82,76,63,63
158,104,102,78,80,77,62,63
158,104,103,78,80,77,62,62
158,105,103,78,82,78,63,61
157,105,103,78,83,78,63,64
157,104,102,78,82,77,62,63
157,105,103,78,84,77,63,62
158,105,103,79,84,77,63,63
157,104,102,78,82,77,62,63
158,105,102,79,84,76,63,63
158,105,102,79,81,77,63,63
158,105,102,79,82,76,63,61
159,106,103,79,83,78,63,62
167,111,109,83,94,82,67,70
166,111,106,83,88,81,66,68
170,113,111,85,92,83,68,69
171,114,110,85,91,83,68,71
170,113,111,85,91,83,68,70
173,115,113,86,95,86,68,73
173,115,115,86,99,86,69,76
173,115,115,86,95,86,69,74
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,76
173,115,115,86,99,86,69,77
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,98,86,69,75
173,115,115,86,98,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,75
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,97,86,69,74
173,115,115,86,98,86,69,76
173,115,115,86,98,86,69,76
173,115,115,86,99,86,69,74
173,115,115,86,98,86,69,76
173,115,115,86,97,86,69,75
173,115,115,86,97,86,69,75
173,115,115,86,98,86,69,74
173,115,115,86,98,86,69,75
173,115,115,86,98,86,69,75
173,115,115,86,98,86,69,75
173,115,115,86,98,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,76
173,115,115,86,99,86,69,75
173,115,115,86,99,86,69,76
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,100,86,69,77
173,115,115,86,99,86,69,77
173,115,115,86,100,86,69,77
